idauniq,happy
117650,1
117651,1
117651,1
117652,1
117652,1
117652,1
117652,1
117652,1
117652,1
117653,1
117653,0
117653,1
117654,1
117654,1
117654,1
117655,1
117655,1
117655,1
117655,1
117655,1
117655,1
117655,1
117655,1
117655,1
117656,1
117656,1
117656,1
117656,1
117657,1
117657,1
117657,1
117657,1
117658,1
117658,1
117658,1
117658,1
117658,0
117658,1
117658,1
117658,1
117659,1
117659,1
117660,1
117661,1
117661,1
117661,1
117661,1
117662,1
117662,1
117662,1
117662,1
117662,1
117662,1
117662,1
117662,1
117662,1
117663,1
117663,0
117663,0
117663,1
117663,1
117663,1
117664,1
117664,1
117664,1
117664,1
117664,1
117664,1
117664,1
117664,1
117664,1
117665,1
117665,1
117665,1
117665,1
117666,1
117666,1
117666,1
117666,1
117667,1
117667,1
117667,1
117668,0
117668,0
117668,0
117668,0
117668,1
117668,1
117668,1
117668,1
117669,1
117670,1
117670,1
117670,1
117670,1
117671,1
117671,1
117671,1
117671,1
117671,1
117672,0
117672,1
117672,1
117672,1
117673,1
117673,1
117675,1
117675,1
117675,1
117675,1
117675,0
117675,0
117675,1
117675,0
117675,0
117676,1
117676,1
117676,1
117676,1
117676,1
117677,1
117677,1
117677,1
117677,1
117678,1
117678,1
117678,1
117678,1
117678,1
117678,1
117682,1
117682,1
117682,0
117682,1
117682,0
117682,0
117682,1
117682,1
117683,0
117683,0
117683,0
117683,0
117683,0
117683,1
117683,1
117683,1
117684,1
117685,1
117685,1
117686,1
117687,0
117688,1
117688,1
117688,1
117689,1
117689,1
117690,1
117690,1
117690,0
117690,1
117690,1
117690,1
117691,1
117691,1
117691,1
117691,1
117691,1
117691,1
117691,1
117691,1
117691,1
117692,1
117692,1
117692,1
117692,1
117692,1
117692,1
117694,1
117694,1
117694,1
117695,1
117696,1
117697,1
117697,1
117697,1
117697,1
117697,1
117697,1
117698,1
117698,1
117698,1
117698,0
117698,1
117698,1
117698,1
117699,1
117699,1
117699,1
117699,1
117699,1
117699,1
117699,1
117700,1
117700,1
117700,1
117700,1
117700,1
117701,1
117701,0
117702,1
117702,1
117702,1
117702,1
117703,1
117703,1
117703,0
117703,1
117703,1
117703,1
117703,1
117703,0
117704,1
117704,0
117704,1
117705,1
117705,1
117705,1
117706,1
117706,1
117706,1
117707,1
117707,1
117707,1
117707,1
117707,1
117707,1
117707,1
117707,1
117707,1
117708,1
117708,1
117710,1
117710,1
117710,1
117710,1
117710,1
117710,1
117710,1
117710,1
117710,1
117711,1
117711,1
117711,1
117711,1
117711,1
117711,1
117711,1
117711,1
117713,1
117713,1
117713,1
117713,1
117713,1
117713,1
117713,1
117713,0
117714,1
117715,1
117715,1
117715,0
117715,1
117715,1
117715,1
117715,1
117715,1
117716,1
117716,1
117716,1
117716,1
117717,1
117718,0
117718,0
117718,1
117718,1
117718,1
117718,0
117718,0
117719,0
117719,1
117719,1
117719,1
117719,1
117719,1
117720,1
117720,1
117720,1
117720,1
117720,1
117721,1
117721,1
117722,1
117722,1
117722,1
117722,1
117722,1
117722,1
117722,1
117722,1
117723,1
117723,1
117723,1
117723,1
117723,1
117724,1
117724,1
117724,1
117724,1
117724,1
117724,1
117726,1
117727,1
117727,1
117727,0
117727,1
117727,1
117727,1
117727,1
117728,1
117728,1
117730,1
117730,1
117730,1
117730,1
117731,1
117731,1
117733,1
117733,1
117733,1
117733,1
117735,1
117735,1
117735,1
117735,1
117735,1
117735,1
117736,1
117736,0
117736,1
117736,0
117736,1
117737,1
117737,1
117737,1
117737,1
117737,1
117738,1
117738,0
117738,1
117739,1
117739,1
117739,1
117739,1
117739,1
117739,1
117739,1
117739,1
117740,1
117741,1
117741,0
117741,1
117741,0
117741,1
117741,1
117741,0
117742,1
117742,1
117742,1
117742,1
117742,1
117742,1
117742,1
117742,1
117742,1
117743,1
117743,1
117743,1
117743,1
117743,1
117746,1
117748,1
117748,1
117748,1
117748,1
117748,1
117748,1
117748,1
117748,1
117748,1
117749,1
117749,1
117749,1
117749,1
117750,1
117750,1
117750,1
117750,1
117750,1
117750,1
117750,1
117750,1
117750,1
117751,0
117751,0
117751,1
117751,1
117751,1
117751,1
117752,1
117752,1
117752,1
117752,1
117752,1
117752,1
117752,1
117753,1
117753,1
117753,1
117753,1
117753,1
117753,1
117753,1
117753,1
117755,1
117755,0
117756,1
117756,1
117756,1
117756,1
117756,1
117756,1
117756,1
117756,1
117757,1
117757,1
117757,1
117757,1
117757,1
117757,1
117758,1
117758,1
117758,1
117758,1
117759,1
117759,0
117760,1
117760,1
117761,0
117761,1
117761,1
117761,1
117761,0
117761,1
117761,1
117761,1
117761,1
117762,1
117762,1
117762,1
117762,1
117762,1
117762,1
117763,1
117763,1
117763,0
117763,1
117763,1
117763,1
117763,1
117763,1
117764,1
117764,1
117764,1
117764,1
117764,1
117766,1
117766,1
117766,1
117766,1
117766,1
117766,1
117767,1
117767,1
117767,1
117767,1
117767,1
117767,1
117767,1
117768,1
117768,1
117769,1
117769,1
117769,1
117769,1
117769,1
117769,1
117769,1
117770,1
117770,1
117770,1
117770,1
117771,1
117771,1
117771,1
117771,1
117771,1
117771,1
117771,1
117771,1
117772,0
117772,1
117772,1
117773,0
117773,1
117773,1
117773,1
117775,1
117775,1
117775,1
117775,1
117775,1
117775,1
117775,1
117775,1
117775,1
117776,0
117776,0
117777,1
117777,1
117777,0
117777,1
117777,1
117777,1
117778,1
117778,1
117778,1
117778,1
117778,1
117779,1
117780,1
117780,1
117780,1
117780,1
117781,1
117781,0
117782,1
117782,1
117782,1
117782,1
117782,0
117782,1
117782,1
117782,1
117783,1
117783,1
117783,1
117783,1
117783,1
117783,1
117783,1
117783,1
117783,1
117785,1
117785,1
117785,1
117785,1
117786,1
117786,1
117786,1
117786,1
117786,1
117786,1
117786,1
117786,0
117787,1
117788,1
117788,0
117788,1
117788,1
117788,1
117788,1
117788,1
117788,1
117789,1
117789,1
117789,1
117789,1
117789,1
117790,1
117790,1
117790,1
117790,1
117790,1
117790,1
117790,1
117790,1
117791,1
117791,1
117791,1
117791,0
117792,0
117792,1
117792,1
117792,1
117792,1
117792,1
117792,1
117792,1
117792,1
117793,1
117793,1
117794,1
117795,1
117795,1
117795,1
117795,1
117795,1
117796,1
117796,1
117796,1
117796,1
117796,1
117796,1
117796,0
117796,1
117797,1
117797,1
117797,1
117797,1
117797,1
117797,1
117797,1
117797,1
117798,1
117798,1
117798,1
117798,1
117798,1
117798,1
117798,1
117799,1
117799,1
117799,1
117799,1
117799,1
117799,1
117799,1
117799,1
117799,1
117800,1
117800,1
117800,1
117800,1
117801,1
117801,1
117802,1
117802,1
117802,1
117802,1
117802,1
117802,1
117803,1
117803,1
117803,1
117804,1
117804,1
117804,1
117804,1
117804,1
117805,1
117805,1
117805,1
117805,1
117806,1
117806,1
117806,1
117806,1
117806,1
117806,1
117806,1
117806,1
117807,1
117807,1
117807,1
117807,1
117807,1
117808,1
117808,0
117808,1
117808,0
117808,1
117808,1
117808,1
117808,1
117808,1
117809,1
117809,1
117810,1
117810,1
117810,1
117810,0
117810,1
117810,1
117810,1
117811,1
117811,1
117811,1
117812,1
117812,1
117813,1
117813,1
117813,1
117813,1
117813,1
117813,1
117813,1
117813,1
117813,1
117814,1
117814,1
117814,1
117814,1
117814,1
117816,1
117816,1
117816,1
117816,1
117816,1
117816,1
117817,1
117817,1
117817,1
117817,1
117818,1
117818,0
117818,0
117818,1
117818,1
117818,0
117819,1
117819,1
117820,1
117820,1
117820,1
117820,1
117821,1
117821,1
117821,1
117821,1
117821,1
117821,1
117821,1
117822,1
117822,0
117822,1
117822,0
117823,1
117823,1
117823,1
117823,1
117823,1
117824,1
117824,1
117824,1
117824,1
117824,1
117824,1
117825,1
117825,1
117826,1
117826,1
117826,1
117826,1
117826,1
117826,1
117826,1
117826,1
117826,1
117827,0
117827,0
117827,1
117828,1
117829,1
117829,1
117829,1
117830,1
117830,1
117830,1
117831,1
117831,1
117831,0
117831,1
117831,0
117831,1
117832,0
117832,1
117832,1
117832,1
117832,1
117832,1
117834,1
117834,1
117834,0
117834,1
117834,1
117834,1
117834,1
117835,1
117835,1
117835,1
117836,0
117836,1
117836,1
117836,1
117836,1
117836,1
117837,1
117838,1
117838,1
117839,1
117839,1
117839,1
117839,1
117839,1
117839,0
117839,0
117839,1
117839,1
117840,1
117840,1
117841,1
117842,1
117842,1
117842,1
117842,1
117842,1
117843,1
117844,1
117844,1
117844,0
117844,0
117845,1
117845,1
117845,1
117846,1
117846,1
117846,1
117846,1
117846,1
117846,0
117846,1
117846,1
117846,1
117848,1
117848,1
117848,1
117849,1
117849,1
117849,1
117849,1
117849,1
117849,1
117849,1
117849,1
117849,1
117850,1
117850,1
117850,1
117850,1
117850,1
117850,1
117850,1
117850,1
117850,1
117851,1
117851,1
117851,1
117851,1
117852,1
117852,1
117852,1
117852,1
117852,1
117852,1
117852,1
117852,1
117852,1
117853,1
117853,1
117854,0
117854,0
117854,1
117854,1
117854,1
117854,1
117855,1
117855,1
117855,1
117855,1
117856,0
117856,1
117856,0
117856,1
117856,1
117856,1
117857,1
117857,1
117857,0
117857,0
117858,1
117858,1
117860,1
117860,1
117860,1
117860,1
117860,1
117860,1
117860,1
117861,1
117861,1
117862,1
117862,1
117863,1
117863,1
117863,1
117864,0
117864,1
117864,0
117864,1
117864,1
117864,0
117864,1
117864,1
117865,1
117865,1
117865,1
117865,1
117865,1
117865,1
117865,1
117865,1
117866,1
117866,1
117866,1
117866,1
117866,1
117866,1
117867,1
117868,1
117868,1
117868,1
117868,1
117868,1
117871,0
117871,0
117871,1
117871,0
117871,0
117871,0
117872,1
117872,1
117872,1
117872,1
117872,1
117874,1
117874,1
117874,1
117874,1
117874,1
117874,1
117874,1
117874,1
117874,1
117876,1
117877,1
117877,1
117877,1
117877,1
117878,1
117878,1
117879,1
117879,1
117880,1
117882,1
117882,1
117882,1
117882,1
117882,1
117882,1
117882,1
117882,1
117882,1
117883,0
117883,1
117883,1
117883,1
117883,1
117883,1
117884,1
117885,1
117885,1
117885,1
117885,1
117885,1
117885,1
117885,1
117885,1
117886,1
117886,1
117886,1
117887,1
117887,1
117887,0
117887,1
117887,1
117887,1
117887,0
117887,0
117887,0
117888,1
117888,1
117888,1
117888,1
117888,1
117888,1
117888,1
117889,1
117889,1
117889,0
117889,1
117889,0
117889,1
117889,1
117889,1
117890,1
117890,1
117890,1
117890,1
117890,1
117890,1
117890,1
117891,1
117891,1
117892,1
117893,1
117893,1
117893,1
117894,1
117894,0
117894,1
117894,1
117894,1
117894,1
117895,1
117895,1
117895,1
117895,0
117895,1
117895,1
117895,1
117895,1
117897,1
117898,1
117898,1
117898,1
117898,1
117898,1
117899,1
117899,1
117899,1
117899,1
117899,1
117900,1
117900,1
117900,1
117900,1
117900,1
117900,1
117901,1
117902,1
117903,1
117903,1
117903,1
117903,1
117903,1
117903,1
117903,1
117903,1
117904,1
117904,1
117904,1
117904,1
117904,1
117905,1
117906,1
117906,1
117906,1
117906,1
117906,1
117906,0
117906,1
117906,0
117907,1
117908,1
117909,1
117909,1
117909,1
117909,0
117910,1
117911,0
117912,0
117912,1
117912,1
117912,1
117914,1
117914,1
117918,1
117919,1
117920,1
117920,1
117920,0
117920,1
117920,1
117920,1
117920,1
117920,1
117920,1
117921,0
117921,1
117921,1
117921,1
117921,1
117921,1
117921,0
117921,1
117921,1
117922,1
117922,1
117922,1
117922,1
117922,1
117922,1
117922,1
117923,0
117923,0
117923,1
117923,1
117924,1
117925,0
117925,1
117925,1
117925,1
117925,1
117925,1
117925,1
117925,0
117925,1
117926,0
117927,1
117927,1
117928,1
117929,0
117929,0
117929,1
117929,1
117930,0
117930,1
117930,1
117930,1
117930,1
117930,1
117931,1
117931,1
117931,1
117931,0
117931,0
117931,1
117932,1
117932,1
117932,1
117933,1
117933,1
117933,1
117933,1
117933,1
117934,1
117935,1
117935,1
117935,1
117935,1
117935,1
117935,1
117935,1
117935,1
117936,1
117938,1
117938,1
117939,1
117939,1
117939,1
117939,1
117939,1
117940,1
117941,1
117941,1
117942,1
117942,1
117942,1
117943,1
117944,1
117944,1
117944,1
117944,1
117944,1
117944,1
117945,1
117945,1
117945,0
117946,1
117946,1
117946,1
117946,1
117946,1
117947,1
117947,1
117947,1
117947,1
117947,1
117947,1
117949,1
117950,1
117950,1
117950,1
117950,1
117950,1
117951,1
117952,1
117952,1
117952,1
117952,1
117952,1
117952,1
117952,1
117952,1
117952,1
117953,1
117953,1
117954,1
117954,1
117954,1
117954,1
117954,1
117954,1
117954,1
117954,1
117954,1
117955,1
117955,1
117955,1
117955,1
117955,1
117955,1
117955,1
117955,1
117956,1
117956,1
117956,1
117956,1
117956,1
117956,1
117956,1
117956,1
117956,0
117957,1
117957,1
117957,1
117957,1
117957,1
117958,1
117958,1
117958,1
117958,1
117958,1
117959,1
117960,1
117960,1
117960,1
117961,1
117961,1
117961,1
117962,1
117962,1
117963,1
117963,1
117964,1
117966,1
117966,1
117966,1
117968,1
117968,1
117968,1
117968,1
117968,1
117968,1
117968,1
117968,1
117968,1
117969,1
117969,1
117969,1
117969,1
117969,1
117969,1
117969,1
117969,1
117970,1
117970,1
117970,1
117970,1
117970,1
117970,1
117970,1
117970,1
117970,1
117971,1
117971,1
117971,1
117971,1
117971,1
117971,1
117972,1
117974,1
117974,1
117974,1
117975,1
117976,1
117976,1
117976,1
117976,1
117976,1
117977,1
117977,1
117977,1
117977,1
117977,1
117977,1
117977,1
117977,1
117978,1
117978,1
117978,1
117978,1
117978,1
117978,1
117978,1
117979,1
117979,1
117979,1
117980,1
117980,0
117980,1
117981,1
117981,1
117981,1
117981,1
117981,1
117981,1
117981,1
117981,1
117982,1
117982,0
117983,1
117983,1
117984,1
117986,1
117986,1
117987,0
117987,0
117987,0
117988,1
117988,1
117988,1
117988,1
117988,1
117988,1
117988,1
117988,1
117990,1
117991,1
117991,1
117991,1
117991,1
117991,1
117991,1
117991,1
117991,1
117991,1
117992,1
117992,1
117992,1
117993,1
117993,1
117993,1
117993,1
117993,1
117993,1
117995,1
117995,1
117996,1
117996,1
117996,1
117996,1
117996,1
117996,1
117996,1
117996,1
117996,1
117997,1
117998,1
117999,1
117999,1
118001,1
118001,1
118002,1
118002,1
118002,1
118002,1
118003,1
118003,1
118003,1
118004,1
118004,1
118004,1
118005,1
118006,1
118006,1
118006,1
118006,1
118007,1
118007,1
118009,1
118009,1
118009,1
118009,1
118009,1
118009,1
118009,1
118010,1
118010,0
118010,1
118010,1
118010,1
118011,1
118011,1
118011,1
118011,1
118011,1
118011,0
118011,1
118011,1
118012,0
118012,1
118012,1
118012,1
118012,1
118012,1
118012,1
118012,1
118012,1
118013,1
118013,1
118013,1
118013,1
118013,1
118013,1
118013,1
118013,1
118014,1
118014,1
118015,1
118015,1
118015,1
118016,1
118016,1
118016,1
118016,1
118016,1
118016,1
118017,1
118017,1
118018,1
118019,1
118019,1
118020,1
118020,1
118020,1
118020,1
118020,1
118021,1
118021,1
118022,1
118023,0
118024,1
118024,1
118025,1
118027,1
118027,1
118027,1
118027,1
118028,1
118029,1
118029,1
118029,1
118030,1
118030,1
118030,1
118030,1
118030,1
118030,1
118030,1
118030,1
118031,1
118031,1
118031,1
118031,1
118033,1
118033,1
118033,1
118033,1
118033,0
118034,0
118034,0
118034,1
118034,1
118034,0
118035,1
118035,1
118035,1
118036,1
118036,1
118038,1
118038,1
118038,1
118038,1
118038,1
118038,1
118038,1
118038,1
118040,1
118040,1
118040,1
118040,1
118040,1
118040,1
118040,1
118040,1
118040,1
118041,1
118041,1
118041,1
118041,1
118042,1
118042,1
118042,1
118042,1
118042,1
118043,1
118044,1
118045,1
118045,0
118045,0
118045,1
118045,1
118046,1
118046,1
118046,1
118046,1
118046,1
118047,1
118047,1
118047,1
118047,1
118047,1
118047,1
118047,1
118047,1
118047,1
118048,1
118048,1
118049,1
118052,1
118052,1
118052,1
118053,1
118053,1
118053,0
118054,1
118054,1
118054,1
118054,1
118054,1
118054,1
118054,1
118054,1
118054,1
118056,1
118056,1
118056,1
118056,1
118056,1
118056,1
118056,1
118056,0
118056,1
118057,1
118058,1
118058,1
118058,1
118058,1
118058,1
118058,1
118058,1
118058,1
118059,0
118059,1
118059,1
118059,1
118059,1
118060,0
118061,1
118061,1
118061,1
118062,1
118063,1
118063,1
118063,1
118064,1
118064,1
118064,0
118064,1
118064,1
118064,1
118064,1
118065,1
118065,1
118065,1
118065,1
118065,1
118065,1
118065,0
118066,1
118066,1
118066,1
118067,1
118067,1
118067,1
118067,1
118067,0
118067,1
118067,1
118068,1
118068,1
118068,1
118068,1
118068,1
118068,1
118069,1
118070,0
118071,1
118071,1
118071,1
118071,1
118071,1
118071,1
118071,1
118071,1
118073,1
118073,1
118073,1
118073,1
118073,1
118073,1
118074,1
118074,1
118074,1
118074,1
118074,1
118074,1
118075,1
118075,1
118075,1
118075,1
118075,1
118075,1
118075,1
118075,1
118077,1
118078,1
118078,1
118078,1
118078,1
118078,1
118078,1
118079,1
118080,1
118080,1
118080,1
118080,1
118080,1
118080,1
118081,1
118081,1
118081,1
118082,1
118082,1
118082,1
118083,1
118083,1
118083,1
118083,1
118084,1
118084,1
118084,1
118084,1
118084,1
118084,1
118084,1
118085,1
118086,1
118086,1
118086,1
118086,1
118086,1
118086,1
118086,1
118087,0
118087,1
118087,0
118089,1
118089,1
118089,1
118089,1
118089,1
118089,1
118090,1
118090,1
118090,1
118090,1
118090,1
118090,0
118090,1
118090,1
118091,1
118091,1
118091,1
118091,1
118091,1
118092,1
118092,1
118092,1
118092,1
118092,1
118092,1
118092,1
118092,1
118092,1
118093,1
118093,1
118094,1
118094,1
118094,1
118094,1
118094,1
118094,1
118094,1
118094,1
118094,1
118095,1
118095,1
118096,1
118096,1
118096,1
118096,1
118097,1
118097,1
118097,1
118098,1
118098,1
118098,1
118098,1
118098,1
118098,1
118098,1
118098,1
118098,1
118099,0
118099,1
118099,1
118099,1
118099,1
118099,1
118101,1
118101,1
118101,1
118101,1
118101,1
118101,1
118101,1
118101,1
118101,1
118103,1
118103,1
118103,1
118103,1
118103,1
118103,1
118103,1
118104,1
118105,1
118106,1
118106,1
118106,1
118106,1
118106,1
118106,1
118106,1
118107,1
118107,1
118108,1
118108,1
118108,1
118108,0
118108,1
118108,1
118108,0
118109,1
118110,0
118110,1
118111,1
118111,1
118113,1
118113,1
118113,1
118113,1
118113,1
118113,0
118116,1
118116,0
118116,1
118116,1
118116,1
118116,1
118116,1
118116,1
118117,1
118117,1
118117,1
118117,1
118117,1
118118,1
118118,1
118118,1
118118,1
118118,1
118118,1
118118,1
118118,1
118118,1
118119,0
118119,1
118119,1
118119,1
118119,1
118120,1
118120,0
118120,1
118120,1
118120,1
118120,1
118120,1
118122,1
118122,1
118122,1
118123,1
118123,1
118123,1
118123,0
118123,1
118124,1
118125,1
118125,1
118125,1
118125,1
118125,1
118125,1
118125,1
118125,1
118126,0
118126,1
118126,1
118126,1
118126,1
118126,1
118126,0
118126,1
118127,1
118128,1
118128,1
118128,1
118129,1
118129,1
118129,1
118130,1
118131,1
118131,1
118131,1
118131,1
118131,1
118131,1
118131,1
118132,1
118133,1
118134,1
118134,1
118134,1
118136,1
118136,1
118136,1
118136,1
118136,1
118137,1
118137,1
118137,1
118137,1
118137,1
118138,1
118138,0
118138,0
118139,1
118140,1
118140,1
118141,1
118141,1
118141,1
118141,0
118141,1
118141,1
118141,1
118141,1
118142,1
118142,1
118142,1
118142,1
118142,1
118142,1
118142,1
118142,1
118142,1
118143,1
118143,1
118143,1
118143,1
118143,1
118143,1
118145,1
118145,1
118145,1
118145,1
118145,1
118145,1
118145,1
118145,1
118145,1
118146,1
118146,1
118146,1
118146,1
118146,1
118146,1
118146,1
118147,1
118147,1
118147,1
118147,1
118148,1
118148,1
118148,1
118148,1
118148,1
118148,1
118148,1
118148,1
118150,1
118150,1
118150,1
118150,1
118150,1
118150,0
118150,1
118150,1
118150,1
118151,1
118151,1
118151,1
118151,1
118151,1
118151,0
118151,0
118152,1
118152,1
118152,1
118152,1
118152,1
118152,1
118152,1
118152,1
118152,1
118155,1
118155,1
118155,1
118155,1
118156,1
118156,1
118156,1
118156,1
118156,1
118156,1
118156,1
118157,1
118157,1
118157,1
118157,1
118157,1
118158,1
118158,1
118158,1
118160,1
118160,1
118162,1
118162,1
118163,1
118163,1
118164,1
118165,1
118165,1
118165,1
118165,1
118167,1
118168,1
118169,1
118169,1
118169,1
118169,1
118169,1
118169,1
118169,1
118169,1
118169,1
118170,0
118170,0
118170,1
118171,1
118172,1
118172,1
118172,1
118172,0
118173,1
118173,1
118173,1
118173,1
118173,1
118173,1
118173,1
118174,1
118174,1
118174,1
118174,1
118174,1
118174,1
118174,1
118174,1
118174,1
118175,1
118175,1
118175,1
118175,1
118175,1
118175,1
118176,1
118176,1
118176,1
118178,1
118178,1
118178,0
118178,1
118179,1
118179,1
118179,1
118179,0
118180,1
118180,1
118180,1
118180,1
118180,1
118181,1
118181,1
118181,1
118181,0
118182,1
118182,1
118182,1
118182,1
118182,1
118182,1
118182,1
118182,1
118182,1
118183,1
118183,1
118183,1
118183,1
118183,1
118184,1
118184,0
118184,1
118184,1
118186,1
118186,1
118186,0
118186,0
118186,1
118186,1
118186,0
118186,1
118186,1
118188,1
118188,1
118189,0
118189,0
118189,1
118189,1
118189,1
118191,1
118191,1
118191,1
118191,1
118191,0
118191,1
118191,1
118191,1
118191,1
118192,0
118193,1
118193,0
118193,1
118193,1
118193,1
118193,1
118194,1
118194,1
118194,1
118195,1
118195,1
118195,1
118195,1
118196,1
118198,1
118198,1
118198,1
118198,1
118198,1
118198,1
118199,1
118200,1
118200,1
118200,1
118200,0
118200,1
118200,1
118200,1
118201,1
118201,1
118201,1
118201,1
118202,1
118204,1
118204,1
118205,1
118205,1
118205,1
118206,1
118206,1
118206,1
118207,1
118209,1
118209,1
118210,1
118210,1
118210,1
118210,1
118210,1
118210,1
118211,1
118211,1
118211,1
118214,1
118215,1
118215,1
118216,0
118216,1
118216,1
118216,1
118217,1
118217,0
118217,1
118217,1
118217,1
118217,1
118217,1
118217,1
118218,1
118218,1
118218,0
118218,1
118218,1
118218,1
118218,1
118218,1
118218,1
118219,1
118219,0
118219,1
118219,1
118219,1
118221,1
118221,1
118221,1
118221,1
118221,1
118221,1
118221,1
118221,1
118221,1
118223,1
118223,1
118223,1
118223,1
118225,1
118225,1
118228,1
118228,1
118229,1
118229,1
118229,1
118230,1
118230,1
118230,1
118230,1
118230,0
118231,1
118231,1
118231,1
118231,1
118232,0
118232,1
118232,1
118232,1
118232,1
118232,0
118232,0
118235,1
118235,1
118235,1
118235,1
118235,1
118235,1
118235,1
118236,1
118236,1
118236,1
118236,1
118236,1
118236,1
118237,0
118238,1
118238,1
118238,1
118238,1
118238,1
118238,1
118238,1
118238,1
118238,1
118239,1
118239,1
118239,0
118239,0
118239,0
118239,1
118241,1
118242,1
118242,1
118242,1
118242,1
118243,1
118243,1
118243,1
118243,1
118243,1
118245,1
118245,1
118245,1
118245,1
118245,1
118246,1
118246,1
118247,1
118248,1
118249,1
118249,1
118249,1
118249,1
118249,1
118249,1
118249,1
118249,1
118249,1
118250,1
118251,0
118252,1
118252,0
118252,1
118252,0
118252,1
118252,0
118253,1
118254,1
118254,1
118254,1
118254,1
118255,1
118255,1
118256,1
118256,1
118256,1
118257,0
118257,1
118257,0
118257,1
118258,1
118258,1
118258,1
118258,1
118258,1
118258,1
118258,1
118258,1
118259,1
118260,1
118260,1
118260,1
118260,1
118260,1
118261,1
118261,1
118261,1
118261,1
118261,1
118262,1
118262,1
118262,1
118262,1
118262,1
118262,1
118262,1
118263,1
118263,0
118263,0
118263,1
118263,0
118263,1
118265,1
118266,0
118266,1
118266,0
118266,0
118266,1
118267,1
118267,1
118268,1
118269,1
118269,1
118270,1
118270,1
118270,1
118270,0
118270,0
118271,1
118271,1
118271,1
118271,1
118271,1
118271,1
118271,1
118272,1
118272,1
118272,1
118272,1
118272,1
118272,1
118272,1
118272,1
118272,1
118273,1
118273,1
118273,1
118273,1
118273,1
118273,1
118273,1
118273,1
118273,1
118274,0
118276,1
118276,1
118276,1
118276,1
118276,0
118277,1
118277,1
118277,1
118277,1
118277,1
118277,1
118278,1
118278,1
118278,1
118278,1
118278,1
118278,0
118279,1
118280,1
118280,1
118280,1
118280,1
118280,1
118280,1
118281,1
118281,1
118281,1
118281,1
118281,1
118281,1
118281,1
118281,1
118281,1
118282,1
118282,1
118282,1
118282,1
118283,1
118283,1
118284,1
118284,1
118284,1
118284,0
118284,1
118284,0
118285,1
118285,1
118285,1
118286,0
118286,0
118286,0
118286,1
118287,1
118287,1
118287,0
118287,0
118287,0
118287,1
118287,1
118287,1
118287,1
118289,1
118289,1
118289,1
118289,1
118289,1
118289,1
118290,1
118290,1
118290,1
118290,0
118290,1
118290,1
118290,1
118290,1
118290,1
118291,1
118291,1
118291,1
118291,1
118291,1
118291,1
118291,1
118292,1
118292,1
118292,1
118292,1
118292,1
118292,1
118293,1
118293,1
118293,1
118293,1
118293,1
118293,1
118294,1
118295,1
118298,1
118298,1
118298,1
118298,1
118298,1
118298,1
118298,1
118298,1
118298,1
118299,1
118299,1
118299,1
118299,1
118299,1
118299,1
118299,0
118300,1
118300,1
118300,1
118300,1
118300,1
118300,1
118301,1
118301,1
118301,1
118301,1
118301,1
118301,1
118301,0
118301,0
118302,1
118302,1
118302,0
118302,0
118303,1
118303,1
118303,1
118303,1
118303,1
118303,1
118303,1
118303,0
118304,0
118304,1
118304,1
118304,1
118304,1
118304,1
118306,1
118306,0
118306,0
118306,0
118307,1
118307,1
118309,1
118310,1
118310,1
118310,1
118310,1
118310,1
118310,1
118310,0
118310,1
118310,0
118311,1
118311,1
118313,1
118313,0
118313,1
118313,1
118313,1
118313,1
118313,1
118313,1
118314,1
118314,1
118316,1
118316,1
118316,1
118316,1
118316,1
118316,1
118316,1
118316,1
118316,1
118317,1
118317,1
118318,0
118318,1
118319,1
118319,1
118319,1
118319,1
118319,1
118319,1
118320,1
118320,1
118320,1
118320,1
118320,0
118320,1
118320,0
118320,1
118320,0
118321,1
118321,0
118321,1
118322,1
118322,1
118322,1
118322,1
118324,1
118325,1
118325,1
118326,1
118326,1
118326,1
118327,1
118327,1
118327,1
118327,1
118329,1
118329,0
118329,1
118329,1
118329,1
118330,1
118333,1
118335,1
118335,1
118335,1
118335,1
118335,1
118335,1
118335,1
118335,1
118336,1
118336,1
118336,1
118336,1
118336,1
118336,1
118337,1
118337,1
118337,1
118337,1
118337,1
118337,1
118339,1
118340,1
118340,1
118340,1
118340,1
118340,1
118340,1
118340,1
118340,1
118340,1
118341,1
118341,1
118341,1
118341,1
118342,1
118342,1
118342,1
118342,1
118343,1
118343,1
118343,1
118343,1
118343,1
118343,1
118343,1
118344,1
118344,1
118344,1
118344,1
118344,1
118345,1
118345,1
118345,1
118345,1
118345,1
118345,1
118345,1
118345,1
118345,1
118346,1
118346,1
118346,1
118346,1
118347,1
118347,1
118347,1
118347,1
118347,0
118347,0
118347,0
118347,0
118348,1
118348,1
118348,1
118348,1
118348,1
118349,1
118349,1
118349,1
118349,1
118349,1
118349,1
118349,1
118349,1
118350,0
118350,1
118351,1
118351,1
118351,1
118351,1
118351,1
118352,0
118352,0
118352,0
118352,1
118352,0
118352,1
118352,0
118352,0
118352,0
118355,1
118355,1
118355,1
118356,1
118356,1
118356,1
118356,1
118356,1
118356,1
118357,1
118358,1
118358,1
118358,0
118358,1
118358,1
118358,0
118358,1
118358,1
118360,1
118360,1
118360,1
118360,1
118360,1
118360,1
118361,1
118361,1
118362,1
118362,1
118362,1
118362,1
118362,0
118362,1
118363,1
118363,1
118363,1
118364,1
118364,1
118364,1
118364,1
118364,1
118364,1
